listing.garden;listing.suites;listing.bathtub;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.address.neighborhood;listing.totalAreas;listing.pricingInfo.rentalPrice;listing.hottub;listing.sportcourt;listing.soundproofing;listing.furnished;listing.unitsOnTheFloor;listing.unitFloor;listing.bedrooms;listing.address.zone;listing.parkingSpaces;listing.bathrooms;listing.tenniscourt;listing.pool;listing.partyhall;listing.guestpark;listing.barbgrill;listing.playground;listing.usableAreas;listing.backyard;listing.fireplace;listing.gym;listing.floors;imvl_type;listing.mountainview;listing.sauna;listing.imvl_month;listing.imvl_year;listing.imvl_season
False;0.0;False;0.0;350.0;Bonsucesso;42.0;1.1;False;False;False;False;0.0;3.0;2;Zona Norte;1.0;1;False;False;True;False;True;False;42.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;192.0;1050.0;Recreio Dos Bandeirantes;73.0;2.5;False;True;False;False;0.0;8.0;2;Zona Oeste;2.0;3;False;True;True;False;True;True;73.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;63.0;574.0;Freguesia;59.0;1.0;False;True;False;False;0.0;2.0;2;Zona Oeste;1.0;1;False;False;False;False;False;False;59.0;False;False;False;3.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;100.0;866.0;Rocha;80.0;1.0;False;True;False;False;0.0;0.0;2;Zona Norte;1.0;2;False;True;True;False;False;True;80.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;0.0;480.0;Campo Grande;70.0;1.1;False;False;False;False;1.0;1.0;2;Zona Oeste;1.0;2;False;False;False;False;False;False;70.0;False;False;False;2.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;228.0;950.0;Copacabana;72.0;3.5;False;False;False;False;0.0;0.0;2;Zona Sul;1.0;1;False;False;False;False;False;False;72.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;117.0;848.0;Méier;74.0;1.3;False;True;False;False;6.0;1.0;2;Zona Norte;2.0;2;False;False;True;False;True;True;74.0;False;False;False;8.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;141.0;1142.0;Copacabana;68.0;3.5;False;False;False;False;0.0;0.0;2;Zona Sul;1.0;2;False;False;False;False;False;False;68.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;941.0;Riachuelo;80.0;1.0;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;80.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;126.0;890.0;Freguesia;90.0;2.55;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;False;False;False;False;False;90.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;110.0;900.0;Recreio Dos Bandeirantes;69.0;2.8;False;True;False;True;10.0;5.0;2;Zona Oeste;1.0;2;False;True;True;True;True;True;69.0;False;False;True;8.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;70.0;350.0; Vila Valqueire;67.0;1.9;False;False;False;False;0.0;1.0;2;Zona Norte;1.0;2;False;False;False;False;False;False;67.0;False;False;False;0.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;90.0;400.0;Pechincha;55.0;2.6;False;False;False;True;0.0;0.0;2;Zona Oeste;1.0;2;False;False;False;False;False;False;55.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;62.0;340.0;Pilares;80.0;1.0;False;False;False;False;8.0;0.0;2;Zona Norte;0.0;2;False;False;False;False;False;False;80.0;False;False;False;3.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;453.0;Piedade;80.0;1.21;False;False;False;False;6.0;3.0;2;Zona Norte;1.0;2;False;False;False;False;False;False;80.0;False;False;False;4.0;apartamentos;False;False;4;2023;Outono
False;0.0;False;69.0;350.0; Vila Valqueire;84.0;1.4;False;False;False;False;0.0;0.0;2;Zona Norte;2.0;1;False;False;False;False;False;False;84.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;199.0;936.0;Freguesia- Jacarepaguá;91.0;2.5;False;False;False;False;8.0;3.0;2;Zona Oeste;2.0;3;False;True;True;False;True;True;91.0;False;False;False;7.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;68.0;425.0;Todos os Santos;80.0;1.5;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;2;False;False;False;False;False;False;80.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;398.0;824.0;Ipanema;75.0;6.5;False;False;False;False;0.0;0.0;2;Zona Sul;1.0;3;False;False;False;False;False;False;75.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;83.0;800.0;Maracanã;75.0;1.7;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;2;False;False;False;False;False;False;75.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;254.0;730.0;Copacabana;60.0;2.5;False;False;False;False;6.0;6.0;2;Zona Sul;0.0;1;False;False;False;False;False;False;60.0;False;False;False;8.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;56.0;240.0;Brás de Pina;75.0;1.0;False;False;False;False;0.0;2.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;75.0;False;False;False;0.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;435.0;1065.0;Lagoa;80.0;5.5;False;False;False;True;6.0;4.0;2;Zona Sul;0.0;2;False;False;False;False;False;False;80.0;False;False;False;11.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;53.0;410.0;Méier;60.0;1.2;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;True;False;False;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;197.0;850.0;Jardim Botânico;53.0;3.2;False;False;False;False;0.0;0.0;2;Zona Sul;0.0;1;False;False;False;False;False;False;53.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;70.0;390.0;Engenho De Dentro;70.0;1.3;False;False;False;False;0.0;1.0;2;Zona Norte;1.0;2;False;False;False;False;False;False;70.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;167.0;650.0;Recreio Dos Bandeirantes;81.0;2.75;False;False;False;True;0.0;0.0;2;Zona Oeste;1.0;2;False;False;False;False;False;False;81.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;191.0;850.0;Praça Seca;96.0;1.0;False;False;False;False;0.0;5.0;2;Zona Oeste;2.0;2;False;False;False;False;True;False;96.0;False;False;False;5.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;295.0;Irajá;65.0;1.1;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;2;False;False;False;False;False;False;65.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;227.0;1299.0;Cosme Velho;88.0;4.5;False;False;False;False;4.0;22.0;2;Zona Sul;1.0;1;False;True;True;False;True;True;88.0;False;False;True;12.0;apartamentos;False;False;4;2023;Outono
False;1.0;False;127.0;900.0;Jacarepaguá;93.0;4.5;False;True;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;True;True;False;False;True;93.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;0.0;400.0;Praça Seca;98.0;1.0;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;1;False;False;False;False;False;False;98.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;205.0;620.0;Ipanema;99.0;5.3;False;False;False;False;0.0;0.0;2;Zona Sul;0.0;3;False;False;False;False;False;False;99.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;602.0;São Cristóvão;61.0;1.3;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;False;False;False;False;61.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;154.0;976.0;Recreio Dos Bandeirantes;66.0;2.5;False;True;False;False;0.0;2.0;2;Zona Oeste;1.0;2;False;True;False;False;True;True;66.0;True;False;True;0.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;250.0;Irajá;47.0;1.3;False;False;False;False;0.0;1.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;47.0;False;False;False;1.0;apartamentos;False;False;4;2023;Outono
False;0.0;False;364.0;850.0;Leblon;65.0;5.0;False;False;False;False;0.0;0.0;2;Zona Sul;0.0;2;False;False;False;False;False;False;65.0;False;False;False;3.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;75.0;509.0;Jardim Sulacap;65.0;1.15;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;1;False;False;False;False;False;False;65.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;117.0;920.0;Grajaú;80.0;2.2;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;3;False;False;True;False;False;False;80.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;2.07;1150.0;Barra da Tijuca;70.0;4.0;False;True;False;False;0.0;1.0;2;Zona Oeste;1.0;2;True;True;True;False;True;True;70.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
True;1.0;False;95.0;820.0;Méier;67.0;1.7;False;False;False;False;6.0;5.0;2;Zona Norte;1.0;2;False;True;True;False;True;True;67.0;False;False;True;9.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;66.0;835.0;Andaraí;50.0;1.5;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;True;False;True;False;50.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;60.0;585.0;Cascadura;65.0;1.15;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;2;False;True;True;False;True;True;65.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;87.0;700.0;Andaraí;70.0;1.9;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;2;False;False;True;False;False;True;70.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;260.0;1200.0;Humaitá;80.0;4.5;False;False;False;False;0.0;0.0;2;Zona Sul;1.0;2;False;False;False;False;False;False;80.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;63.0;736.0;Méier;67.0;1.1;False;False;False;False;0.0;3.0;2;Zona Norte;0.0;2;False;False;False;False;False;False;67.0;False;False;False;5.0;apartamentos;False;False;3;2023;Verão
True;1.0;False;2.347;1100.0;Barra da Tijuca;85.0;4.5;False;True;False;False;8.0;6.0;2;Zona Oeste;0.0;3;True;True;True;True;True;True;85.0;False;False;True;16.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;80.0;970.0;Pechincha;62.0;1.2;False;False;False;False;0.0;3.0;2;Zona Oeste;1.0;1;False;True;True;False;True;True;62.0;False;False;False;5.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;0.0;350.0;Vila Kosmos;72.0;1.1;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;2;False;False;False;False;False;False;72.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;17.0;641.0;São Francisco Xavier;55.0;1.4;False;True;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;True;True;False;False;True;55.0;False;False;True;0.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;17.0;375.0;Olaria;64.0;1.05;False;True;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;True;True;64.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;750.0;Irajá;72.0;1.5;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;True;False;True;False;72.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;122.0;747.0;Barra da Tijuca;82.0;2.35;False;True;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;True;False;False;True;False;82.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;46.0;404.0;Jacarepaguá;74.0;3.0;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;1;False;True;True;False;True;True;74.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;385.0;Parada de Lucas;51.0;1.5;False;False;False;False;0.0;10.0;2;Zona Norte;1.0;1;False;True;True;False;True;True;51.0;False;False;True;13.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;653.0;Méier;57.0;1.1;False;True;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;True;True;False;False;True;57.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;74.0;850.0;Freguesia;72.0;2.5;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;True;True;False;False;True;72.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;40.0;650.0;Taquara;60.0;1.5;False;True;False;False;0.0;5.0;2;Zona Oeste;1.0;2;False;True;True;False;True;True;60.0;False;False;False;5.0;apartamentos;False;True;7;2022;Inverno
False;0.0;False;10.0;350.0;Cascadura;64.0;1.2;False;False;False;False;0.0;2.0;2;Zona Norte;1.0;2;False;False;False;False;False;False;64.0;False;False;False;0.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;290.0;Irajá;67.0;1.35;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;67.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;120.0;350.0;Pechincha;75.0;1.55;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;False;False;False;False;False;75.0;False;False;False;1.0;apartamentos;False;False;3;2023;Verão
False;0.0;False;63.0;250.0; Vila Valqueire;67.0;1.6;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;2;False;False;False;False;True;False;67.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;1.116;500.0;Jardim Guanabara;70.0;1.7;False;False;False;False;4.0;1.0;2;Zona Norte;1.0;3;False;False;False;False;False;True;70.0;False;False;False;2.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;71.0;755.0;Freguesia- Jacarepaguá;70.0;2.0;False;True;False;False;5.0;4.0;2;Zona Oeste;1.0;2;False;True;True;False;False;True;70.0;False;False;False;1.0;apartamentos;False;False;3;2023;Verão
False;2.0;False;112.0;300.0;Freguesia- Jacarepaguá;53.0;1.3;False;False;False;False;0.0;0.0;2;Zona Oeste;0.0;1;False;False;False;False;False;False;53.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;117.0;640.0;Tijuca;67.0;1.6;False;False;False;False;4.0;5.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;67.0;False;False;False;5.0;apartamentos;False;False;4;2023;Outono
False;0.0;False;1.0;550.0;Jacarepaguá;44.0;1.6;False;True;False;False;0.0;0.0;2;Zona Oeste;1.0;1;False;True;True;False;False;True;44.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;100.0;485.0;Jacarepaguá;60.0;3.4;False;False;False;True;0.0;0.0;2;Zona Oeste;2.0;1;False;False;False;False;False;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;46.0;300.0;Olaria;80.0;1.1;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;80.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;84.0;500.0;Piedade;45.0;1.0;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;2;False;True;True;False;True;True;45.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;71.0;930.0;Tanque;62.0;1.25;False;True;False;False;0.0;4.0;2;Zona Oeste;1.0;1;False;True;True;False;True;True;62.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;0.0;200.0;Piedade;60.0;1.2;False;False;False;False;0.0;1.0;2;Zona Norte;1.0;2;False;False;False;False;False;False;60.0;False;False;False;0.0;apartamentos;False;False;5;2023;Outono
True;0.0;False;112.0;667.0;Tijuca;64.0;2.2;False;False;False;False;4.0;1.0;2;Zona Norte;0.0;2;False;False;True;False;False;True;64.0;False;False;False;12.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;600.0;Engenho Novo;60.0;3.8;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;False;False;False;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;350.0;Tanque;98.0;1.0;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;1;False;False;False;False;False;False;98.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;303.0;1000.0;Laranjeiras;71.0;4.5;False;False;False;False;10.0;3.0;2;Zona Sul;1.0;2;False;True;True;True;True;True;71.0;False;False;True;12.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;124.0;669.0;Méier;88.0;1.4;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;88.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;689.0;Madureira;10.0;1.2;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;2;False;False;False;False;False;False;10.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;1.224;990.0;Jacarepaguá;80.0;2.5;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;3;False;True;True;False;False;True;80.0;False;False;True;15.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;99.0;800.0;Recreio Dos Bandeirantes;68.0;3.1;False;True;False;True;0.0;0.0;2;Zona Oeste;1.0;2;False;True;True;False;True;True;68.0;False;False;True;1.0;apartamentos;False;True;4;2023;Outono
False;2.0;False;69.0;1050.0;Copacabana;60.0;3.0;False;False;False;True;0.0;0.0;2;Zona Sul;0.0;2;False;False;True;False;False;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;95.0;725.0;Andaraí;74.0;2.25;False;False;False;False;0.0;0.0;2;Zona Norte;2.0;1;False;False;True;False;True;True;74.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;10.0;450.0;Irajá;80.0;1.51;False;False;False;False;4.0;2.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;80.0;False;False;False;4.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;11.0;590.0;Freguesia;52.0;1.4;False;True;False;False;0.0;0.0;2;Zona Oeste;1.0;1;False;True;True;False;True;True;52.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;135.0;530.0;Taquara;51.0;1.0;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;1;False;False;False;False;False;False;51.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;1.29;900.0;Recreio Dos Bandeirantes;66.0;2.4;False;True;False;False;0.0;0.0;2;Zona Oeste;1.0;3;False;True;True;False;True;True;66.0;False;False;True;8.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;144.0;880.0;Recreio Dos Bandeirantes;68.0;2.7;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;True;False;False;True;False;68.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;355.0;Higienópolis;60.0;1.3;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;False;False;False;False;60.0;False;False;False;3.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;500.0;500.0;Praça Seca;85.0;1.3;False;False;False;False;2.0;4.0;2;Zona Oeste;1.0;3;False;False;False;False;False;True;85.0;False;False;False;3.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;2.666;950.0;Recreio Dos Bandeirantes;84.0;2.8;False;False;False;False;0.0;0.0;2;Zona Oeste;2.0;2;False;False;True;False;False;False;84.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;296.0;920.0;Copacabana;90.0;2.9;False;False;False;False;0.0;0.0;2;Zona Sul;1.0;2;False;False;False;False;False;False;90.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;315.0;1040.0;Leme;80.0;4.5;False;False;False;False;0.0;0.0;2;Zona Sul;3.0;3;False;False;True;False;False;True;80.0;False;False;True;1.0;apartamentos;False;False;4;2023;Outono
False;0.0;False;0.0;300.0;Piedade;60.0;1.1;False;False;False;False;0.0;4.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;116.0;978.0;Vila Isabel;70.0;1.2;False;False;False;False;6.0;3.0;2;Zona Norte;1.0;1;False;False;False;False;True;True;70.0;False;False;False;9.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;2.2;1100.0;Barra da Tijuca;64.0;3.1;False;True;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;False;True;False;False;True;68.0;False;False;True;10.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;121.0;450.0;Tijuca;70.0;1.95;False;False;False;False;0.0;4.0;2;Zona Norte;0.0;2;False;False;False;False;False;False;70.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;500.0;300.0;Gardênia Azul;40.0;1.65;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;1;False;False;False;False;False;False;40.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;420.0;680.0;Campo Grande;58.0;1.55;False;True;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;True;True;False;True;True;58.0;False;False;True;4.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;92.0;600.0;Praça Seca;80.0;1.0;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;False;False;False;False;False;80.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;74.0;698.0;Campo Grande;67.0;1.0;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;False;False;False;False;False;67.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
